country,cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,lon,lat
England,131,Charles,Sawyer,1856-03-20,FALSE,"Rusholme, Manchester, UK",FALSE,Three-quarters,England v Scotland,Manchester,1880-02-28,2,2,0,0,1,0,0,0,0,2,0,0,1,-2.2281277,53.4549564
England,132,Charles,Fernandes,1857-04-03,FALSE,"Wakefield, UK",FALSE,Forward,England v Ireland,Manchester,1881-02-05,3,3,0,0,1,0,0,0,0,2,0,1,0.6666666666666666,-1.505924,53.683298
England,133,Walter,Hewitt,NA,NA,"Deptford, Kent, UK",FALSE,Forward,England v Ireland,Manchester,1881-02-05,4,4,0,0,0,0,0,0,0,2,0,2,0.5,-0.0231099,51.4807988
England,134,John,Ravenscroft,1856-06-11,FALSE,"Wirral, UK",FALSE,Forward,England v Ireland,Manchester,1881-02-05,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.073754,53.3727181
England,135,Ryder,Richardson,1861-09-13,FALSE,"Chorlton, UK",FALSE,Halfback,England v Ireland,Manchester,1881-02-05,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.27829,53.444858
England,136,James,Ward,1858-04-24,FALSE,"Staines, UK",FALSE,Forward,England v Ireland,Manchester,1881-02-05,2,2,0,0,0,0,0,0,0,1,0,1,0.5,-0.515525,51.43148
England,137,Harry,Vassall,1860-10-22,FALSE,"Tadcaster, UK",FALSE,Forward,England v Wales,Blackheath,1881-02-19,5,5,0,0,3,0,0,0,0,2,1,2,0.4,-1.260889,53.883551
England,138,Charles,Wilson,1859-05-12,FALSE,"Roydon, Norfolk, UK",FALSE,Forward,England v Wales,Blackheath,1881-02-19,1,1,0,0,0,0,0,0,0,1,0,0,1,1.0823449,52.38085299999999
England,139,Frank,Wright,1862-07-02,FALSE,"Leigh, UK",FALSE,Halfback,Scotland v England,Edinburgh,1881-03-19,1,1,0,0,0,0,0,0,0,0,0,1,0,-2.518727,53.496115
England,140,Teddy,Beswick,NA,NA,"Penrith, UK",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1882-02-06,2,2,0,0,0,0,0,0,0,0,1,1,0,-2.752708,54.664097
England,141,Wilfred,Bolton,1862-09-14,FALSE,"Worthing, Sx, UK",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1882-02-06,11,11,0,2,6,2,0,0,0,7,2,2,0.6363636363636364,-0.372882,50.81787
England,142,Herbert,Fuller,1856-10-04,FALSE,"Bath, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1882-02-06,6,6,0,0,0,0,0,0,0,4,1,1,0.6666666666666666,-2.3590167,51.3810641
England,143,James,Hunt,1858-02-14,FALSE,"Longton, Preston, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1882-02-06,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,-2.786067,53.7265356
England,144,Bernard,Middleton,1858-12-25,FALSE,"Whitehaven, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1882-02-06,2,2,0,0,0,0,0,0,0,1,0,1,0.5,-3.589233,54.549699
England,145,Aubrey,Spurling,1856-07-19,FALSE,"Camberwell, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1882-02-06,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.09301369999999999,51.4740846
England,146,Philip,Newton,1860-04-11,FALSE,"Brentford, UK",FALSE,Forward,England v Scotland,Manchester,1882-03-04,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.3101169,51.486073
England,147,John,Payne,1858-03-19,FALSE,"Broughton, Lancs, UK",FALSE,Halfback,England v Scotland,Manchester,1882-03-04,7,7,0,1,0,1,0,0,0,6,1,0,0.8571428571428571,-2.724357,53.81100499999999
England,148,William,Tatham,1862-07-30,FALSE,"Walsingham, UK",FALSE,Forward,England v Scotland,Manchester,1882-03-04,7,7,0,0,1,0,0,0,0,6,1,0,0.8571428571428571,0.8753991,52.8959389
England,149,Arthur,Evanson,1859-09-15,FALSE,"Llansoy, nr.Usk, UK",FALSE,Three-quarters,Wales v England,Swansea,1882-12-16,4,4,0,3,0,3,0,0,0,4,0,0,1,-2.809581,51.71946
England,150,Robert,Henderson,1858-12-11,FALSE,"Calcutta, India",FALSE,Forward,Wales v England,Swansea,1882-12-16,5,5,0,0,1,0,0,0,0,5,0,0,1,88.36389500000001,22.572646
England,151,Richard,Kindersley,1858-09-27,FALSE,"St Thomas, Devon, UK",FALSE,Forward,Wales v England,Swansea,1882-12-16,3,3,0,0,2,0,0,0,0,3,0,0,1,-3.5428206,50.71523970000001
England,152,Alan,Rotherham,1862-07-31,FALSE,"Coventry, UK",FALSE,Halfback,Wales v England,Swansea,1882-12-16,12,12,0,0,2,0,0,0,0,8,1,3,0.6666666666666666,-1.519693,52.406822
England,153,Graham,Standing,1860-12-20,FALSE,"Clapham, UK",FALSE,Forward,Wales v England,Swansea,1882-12-16,2,2,0,0,0,0,0,0,0,2,0,0,1,-0.1413263,51.4658813
England,154,Arthur,Taylor,1859-12-07,FALSE,"Greenwich, UK",FALSE,Fullback,Wales v England,Swansea,1882-12-16,4,4,0,0,0,0,0,0,0,4,0,0,1,0.0098214,51.4933675
England,155,Greg,Wade,1863-01-26,FALSE,"Singleton, NSW, Australia",FALSE,Three-quarters,Wales v England,Swansea,1882-12-16,8,8,0,0,7,0,0,0,0,8,0,0,1,151.1788155,-32.5694741
England,156,Charles,Wooldridge,1858-12-31,FALSE,"Winchester, UK",FALSE,Forward,Wales v England,Swansea,1882-12-16,7,7,0,0,0,0,0,0,0,7,0,0,1,-1.310142,51.059771
England,157,Edward,Moore,1862-05-25,FALSE,"Dudley, UK",FALSE,Forward,England v Ireland,Manchester,1883-02-05,2,2,0,0,0,0,0,0,0,2,0,0,1,-2.081112,52.512255
England,158,Richard,Pattisson,1860-08-05,FALSE,"Tonbridge, UK",FALSE,Forward,England v Ireland,Manchester,1883-02-05,2,2,0,0,0,0,0,0,0,2,0,0,1,0.27568,51.195043
England,159,Henry,Tristram,1861-09-05,FALSE,"Greatham, Durham, UK",FALSE,Fullback,Scotland v England,Edinburgh,1883-03-03,5,5,0,0,0,0,0,0,0,4,0,1,0.8,-1.239486,54.638273
England,160,Charles,Chapman,1860-08-26,FALSE,"Bourn, Lincs, UK",FALSE,Three-quarters,England v Wales,Leeds,1884-01-05,1,1,0,0,0,0,0,0,0,1,0,0,1,-0.378462,52.76859899999999
England,161,Charles,Marriott,1861-07-15,FALSE,"Rensham, Suffolk, UK",FALSE,Forward,England v Wales,Leeds,1884-01-05,7,7,0,0,0,0,0,0,0,5,1,1,0.7142857142857143,1.437748,52.22688600000001
England,162,Edmund,Strong,1861-12-27,FALSE,"Burnham, Somerset, UK",FALSE,Forward,England v Wales,Leeds,1884-01-05,3,3,0,0,0,0,0,0,0,3,0,0,1,-2.993858,51.240139
England,163,Henry,Bell,NA,NA,"Liverpool, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1884-02-04,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.9915726,53.4083714
England,164,Herbert,Fallas,1861-11-01,FALSE,"Wakefield, UK",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1884-02-04,1,1,0,0,0,0,0,0,0,1,0,0,1,-1.505924,53.683298
England,165,Charles,Sample,1862-11-22,FALSE,"Castle Ward, UK",FALSE,Fullback,Ireland v England,Lansdowne Road,1884-02-04,3,3,0,1,0,1,0,0,0,2,0,1,0.6666666666666666,-5.5804912,54.3676822
England,166,Alfred,Teggin,1860-10-22,FALSE,"Broughton, Manchester, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1884-02-04,6,6,0,0,1,0,0,0,0,3,1,2,0.5,-2.2817392,53.512422
England,167,Henry,Wigglesworth,NA,NA,"Doncaster, UK",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1884-02-04,1,1,0,0,0,0,0,0,0,1,0,0,1,-1.128462,53.52282
England,168,Albert,Wood,NA,NA,"date unknown, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1884-02-04,1,1,0,0,0,0,0,0,0,1,0,0,1,-72.9309056,41.3079083
England,169,Edward,Court,1862-06-22,FALSE,"Northwich, UK",FALSE,Forward,Wales v England,Swansea,1885-01-03,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.5181321,53.25868029999999
England,170,John,Hawcridge,1863-09-28,FALSE,"Macclesfield, UK",FALSE,Three-quarters,Wales v England,Swansea,1885-01-03,2,2,0,0,2,0,0,0,0,2,0,0,1,-2.119287,53.258663
England,171,Arthur,Kemble,1862-02-03,FALSE,"Sebergham, Carlisle, UK",FALSE,Forward,Wales v England,Swansea,1885-01-03,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,-3.000816,54.768018
England,172,Henry,Ryalls,1858-12-12,FALSE,"Wirral, UK",FALSE,Forward,Wales v England,Swansea,1885-01-03,2,2,0,0,1,0,0,0,0,2,0,0,1,-3.073754,53.3727181
England,173,Frank (Slazenger-)Moss,Moss,NA,NA,"Manchester, UK",FALSE,Forward,Wales v England,Swansea,1885-01-03,3,3,0,0,0,0,0,0,0,3,0,0,1,-2.2426305,53.4807593
England,174,Drewy,Stoddart,1863-03-11,FALSE,"Westoe, S Shields, UK",FALSE,Three-quarters,Wales v England,Swansea,1885-01-03,10,10,0,5,2,1,0,0,1,6,3,1,0.6,-1.4256056,54.9869286
England,175,Charles,Horley,NA,NA,"Pendlebury, UK",FALSE,Forward,England v Ireland,Manchester,1885-02-07,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.315434,53.50748
England,176,Fred,Bonsor,1862-01-01,FALSE,Not Available,FALSE,Halfback,England v Wales,Blackheath,1886-01-02,6,6,0,0,0,0,0,0,0,3,0,3,0.5,NA,NA
England,177,William,Clibbon,1859-09-28,FALSE,"Clonmel, Co Tipperary, Ireland",FALSE,Forward,England v Wales,Blackheath,1886-01-02,6,6,0,0,0,0,0,0,0,2,1,3,0.3333333333333333,-7.6902551,52.3558172
England,178,Charles,Elliot,1861-05-31,FALSE,"Bishop Wearmouth, UK",FALSE,Forward,England v Wales,Blackheath,1886-01-02,1,1,0,0,0,0,0,0,0,1,0,0,1,-1.4153086,54.90193499999999
England,179,Froude,Hancock,1865-08-29,FALSE,"Wellington, Somerset, UK",FALSE,Forward,England v Wales,Blackheath,1886-01-02,10,10,0,3,1,0,0,0,0,8,2,0,0.8,-3.2244989,50.978564
England,180,Rupert,Inglis,1863-05-17,FALSE,"Hanover Square, UK",FALSE,Forward,England v Wales,Blackheath,1886-01-02,3,3,0,0,0,0,0,0,0,2,0,1,0.6666666666666666,-0.1433002,51.5139303
England,181,George,Jeffery,1861-12-26,FALSE,"London, UK",FALSE,Forward,England v Wales,Blackheath,1886-01-02,6,6,0,0,1,0,0,0,0,2,1,3,0.3333333333333333,-0.1277583,51.5073509
England,182,Rawson,Robertshaw,NA,NA,"Bradford, UK",FALSE,Three-quarters,England v Wales,Blackheath,1886-01-02,5,5,0,0,0,0,0,0,0,2,0,3,0.4,-1.759398,53.795984
England,183,Edgar,Wilkinson,1863-10-27,FALSE,"Bradford, UK",FALSE,Forward,England v Wales,Blackheath,1886-01-02,5,5,0,0,2,0,0,0,0,2,0,3,0.4,-1.759398,53.795984
England,184,Norman,Spurling,1864-02-15,FALSE,"Blackheath, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1886-02-06,3,3,0,0,0,0,0,0,0,1,0,2,0.3333333333333333,0.0090338,51.4658393
England,185,Rev,Brutton,1864-07-29,FALSE,"Tynemouth, UK",FALSE,Three-quarters,Scotland v England,Edinburgh,1886-03-13,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.4255818,55.0175869
England,186,Hiatt,Baker,1863-06-30,FALSE,"Clifton, UK",FALSE,Forward,Wales v England,Llanelli,1887-01-08,1,1,0,0,0,0,0,0,0,0,0,1,0,-2.6200362,51.46615509999999
England,187,Charles,Cleveland,1866-11-02,FALSE,"Bombay, India",FALSE,Forward,Wales v England,Llanelli,1887-01-08,2,2,0,0,0,0,0,0,0,0,0,2,0,72.8776559,19.0759837
England,188,John,Dewhurst,1863-12-27,FALSE,"Skipton, Yorks, UK",FALSE,Forward,Wales v England,Llanelli,1887-01-08,4,4,0,0,0,0,0,0,0,0,2,2,0,-2.0162787,53.9628495
England,189,John,Hickson,1862-07-18,FALSE,"Clapham Common, UK",FALSE,Forward,Wales v England,Llanelli,1887-01-08,6,6,0,0,0,0,0,0,0,2,2,2,0.3333333333333333,-0.1385544,51.4556465
England,190,John le,Fleming,1865-10-23,FALSE,"Tonbridge, UK",FALSE,Three-quarters,Wales v England,Llanelli,1887-01-08,1,1,0,0,0,0,0,0,0,0,0,1,0,0.27568,51.195043
England,191,Dicky,Lockwood,1867-11-11,FALSE,"Crigglestone, UK",FALSE,Three-quarters,Wales v England,Llanelli,1887-01-08,14,14,0,28,5,8,0,0,0,8,4,2,0.5714285714285714,-1.522574,53.643997
England,192,Sam,Roberts,1860-07-05,FALSE,"Bury, UK",FALSE,Fullback,Wales v England,Llanelli,1887-01-08,2,2,0,0,0,0,0,0,0,0,1,1,0,-2.2966054,53.5933498
England,193,Bob,Seddon,NA,NA,"Salford, UK",FALSE,Forward,Wales v England,Llanelli,1887-01-08,3,3,0,0,0,0,0,0,0,0,1,2,0,-2.2901264,53.48752349999999
England,194,Arthur,Fagan,1862-11-24,FALSE,"Calcutta, India",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1887-02-05,1,1,0,0,0,0,0,0,0,0,1,0,0,88.36389500000001,22.572646
England,195,Frank,Pease,1864-01-17,FALSE,"Darlington, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1887-02-05,1,1,0,0,0,0,0,0,0,0,1,0,0,-1.559458,54.52361
England,196,Mason,Scott,1865-12-20,FALSE,"Newcastle-upon-Tyne, UK",FALSE,Halfback,Ireland v England,Lansdowne Road,1887-02-05,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,-1.61778,54.978252
England,197,Charles,Anderton,1862-09-30,FALSE,"Ardwick, Machester, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.2168807,53.4680055
England,198,Harry,Bedford,NA,NA,"Gildersome, Leeds, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,3,3,0,2,2,0,0,0,0,3,0,0,1,-1.632524,53.759594
England,199,John,Cave,1867-02-05,FALSE,"Surbiton, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,1,1,0,0,0,0,0,0,0,1,0,0,1,-0.302662,51.39400999999999
England,200,Frank,Evershed,1866-09-06,FALSE,"Winshill, Staffs, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,10,10,0,7,4,0,0,0,0,7,3,0,0.7,-1.6043639,52.804346
England,201,Donald,Jowett,1866-12-04,FALSE,"Bradford, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,6,6,0,2,0,1,0,0,0,5,1,0,0.8333333333333334,-1.759398,53.795984
England,202,Frederick,Lowrie,1868-03-01,FALSE,"Wakefield, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-1.505924,53.683298
England,203,Arthur,Robinson,1865-11-08,FALSE,"Darlington, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,4,4,0,0,0,0,0,0,0,3,1,0,0.75,-1.559458,54.52361
England,204,Arty,Royle,1862-01-28,FALSE,"Salford, UK",FALSE,Fullback,England v New Zealand Natives,Blackheath,1889-02-16,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.2901264,53.48752349999999
England,205,William,Scott,1870-03-27,FALSE,"Gateshead, UK",FALSE,Halfback,England v New Zealand Natives,Blackheath,1889-02-16,1,1,0,0,0,0,0,0,0,1,0,0,1,-1.603411,54.95268
England,206,John,Sutcliffe,1868-04-14,FALSE,"Shibden, nr Halifax, UK",FALSE,Three-quarters,England v New Zealand Natives,Blackheath,1889-02-16,1,1,0,3,1,1,0,0,0,1,0,0,1,-1.8290279,53.7260399
England,207,Harry,Wilkinson,1864-04-16,FALSE,"Halifax, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,1,1,0,0,0,0,0,0,0,1,0,0,1,-1.85754,53.72702
England,208,William,Yiend,1861-09-29,FALSE,"Winchcome, UK",FALSE,Forward,England v New Zealand Natives,Blackheath,1889-02-16,6,6,0,0,0,0,0,0,0,5,1,0,0.8333333333333334,-1.969204,51.95720499999999
England,209,Richard,Budworth,1867-10-17,FALSE,"Grensted Hall, Essex, UK",FALSE,Forward,England v Wales,Dewsbury,1890-02-15,3,3,0,1,1,0,0,0,0,1,2,0,0.3333333333333333,0.2257614,51.705103
England,210,Francis,Fox,1863-06-12,FALSE,"Wellington, NZ",FALSE,Halfback,England v Wales,Dewsbury,1890-02-15,2,2,0,0,0,0,0,0,0,1,1,0,0.5,174.7745095,-41.274884
England,211,Willie,Mitchell,1865-05-23,FALSE,"Quebec, Canada",FALSE,Fullback,England v Wales,Dewsbury,1890-02-15,10,10,0,3,0,0,0,0,1,7,3,0,0.7,-71.2079809,46.8138783
England,212,Dolly,Morrison,1868-07-30,FALSE,"Guisborough, UK",FALSE,Three-quarters,England v Wales,Dewsbury,1890-02-15,4,4,0,1,1,0,0,0,0,3,1,0,0.75,-1.049544,54.536241
England,213,John,Rogers,NA,NA,"Aston, UK",FALSE,Forward,England v Wales,Dewsbury,1890-02-15,4,4,0,1,1,0,0,0,0,2,2,0,0.5,-1.885272,52.495981
England,214,Jim,Valentine,1866-07-29,FALSE,"Salford, UK",FALSE,Centre,England v Wales,Dewsbury,1890-02-15,4,4,0,2,0,1,0,0,0,1,3,0,0.25,-2.2901264,53.48752349999999
England,215,Samuel,Woods,1867-04-14,FALSE,"Ashfield, NSW, Australia",FALSE,Forward,England v Wales,Dewsbury,1890-02-15,13,13,0,6,1,1,0,0,0,9,4,0,0.6923076923076923,151.1249,-33.8889
England,216,James,Wright,1863-04-01,FALSE,"Bramham, Yorks, UK",FALSE,Halfback,England v Wales,Dewsbury,1890-02-15,1,1,0,0,0,0,0,0,0,0,1,0,0,-1.3503829,53.878543
England,217,Randolph,Aston,1869-09-06,FALSE,"Kensington, UK",FALSE,Centre,Scotland v England,Edinburgh,1890-03-01,5,5,0,2,2,0,0,0,0,5,0,0,1,-0.1938253,51.4990805
England,218,Jack,Dyson,1866-09-06,FALSE,"Skelmanthorpe, UK",FALSE,Three-quarters,Scotland v England,Edinburgh,1890-03-01,4,4,0,2,1,0,0,0,0,3,1,0,0.75,-1.6509,53.59192299999999
England,219,Edgar,Holmes,1862-04-20,FALSE,"Girlington, Bradford, UK",FALSE,Forward,Scotland v England,Edinburgh,1890-03-01,2,2,0,0,0,0,0,0,0,2,0,0,1,-1.7862863,53.8013049
England,220,Jack,Toothill,1866-03-16,FALSE,"Thornton, Bradford, UK",FALSE,Forward,Scotland v England,Edinburgh,1890-03-01,12,12,0,1,1,0,0,0,0,9,3,0,0.75,-1.848581,53.79166499999999
England,221,William,Spence,NA,NA,"Claughton, Cheshire, UK",FALSE,Halfback,England v Ireland,Blackheath,1890-03-15,1,1,0,0,0,0,0,0,0,1,0,0,1,-3.0575594,53.395084
England,222,Frederick,Alderson,1867-06-27,FALSE,"Hartford, Nthumberlnd, UK",FALSE,Three-quarters,Wales v England,Newport,1891-01-03,6,6,0,11,1,4,0,0,0,4,2,0,0.6666666666666666,-1.577598,55.106051
England,223,John,Berry,1866-09-25,FALSE,"Fellside, UK",FALSE,Halfback,Wales v England,Newport,1891-01-03,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,-2.4180356,54.5848968
England,224,William,Bromet,1868-05-17,FALSE,"Tadcaster, UK",FALSE,Forward,Wales v England,Newport,1891-01-03,15,15,0,2,1,0,0,0,0,11,4,0,0.7333333333333333,-1.260889,53.883551
England,225,Percy,Christopherson,1866-03-31,FALSE,"Kidbrooke, Blackheath, UK",FALSE,Three-quarters,Wales v England,Newport,1891-01-03,2,2,0,2,2,0,0,0,0,1,1,0,0.5,0.0091487,51.4654183
England,226,Tom,Kent,1864-06-19,FALSE,"Radford, Nottingham, UK",FALSE,Forward,Wales v England,Newport,1891-01-03,6,6,0,0,0,0,0,0,0,5,1,0,0.8333333333333334,-1.1694847,52.9602655
England,227,William,Leake,1865-12-21,FALSE,"Kandy, Ceylon",FALSE,Halfback,Wales v England,Newport,1891-01-03,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,80.6337262,7.2905715
England,228,Eustace,North,1868-11-04,FALSE,"Lewisham, UK",FALSE,Forward,Wales v England,Newport,1891-01-03,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,-0.0117006,51.4414579
England,229,James,Richards,1867-08-31,FALSE,"Bedworth, Warks, UK",FALSE,Forward,Wales v England,Newport,1891-01-03,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,-1.468869,52.481392
England,230,Roger,Wilson,1870-05-13,FALSE,"W Derby, UK",FALSE,Forward,Wales v England,Newport,1891-01-03,3,3,0,2,2,0,0,0,0,2,1,0,0.6666666666666666,-1.4746186,52.9225301
England,231,Launcelot,Percival,1869-05-22,FALSE,"Clifton, UK",FALSE,Forward,Ireland v England,Lansdowne Road,1891-02-07,3,3,0,2,1,0,0,0,0,2,1,0,0.6666666666666666,-2.6200362,51.46615509999999
England,232,Edgar,Bonham-Carter,1870-04-02,FALSE,"Kensington, UK",FALSE,Forward,England v Scotland,Richmond,1891-03-07,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.1938253,51.4990805
England,233,Alfred,Allport,1867-09-12,FALSE,"Brixton, UK",FALSE,Forward,England v Wales,Blackheath,1892-01-02,5,5,0,0,0,0,0,0,0,3,2,0,0.6,-0.1156148,51.4612794
England,234,Arthur,Briggs,1867-11-30,FALSE,"Bradford, UK",FALSE,Halfback,England v Wales,Blackheath,1892-01-02,3,3,0,0,0,0,0,0,0,3,0,0,1,-1.759398,53.795984
England,235,Ned,Bullough,1866-12-17,FALSE,"Nercwys, Mold, UK",FALSE,Forward,England v Wales,Blackheath,1892-01-02,3,3,0,0,0,0,0,0,0,3,0,0,1,-3.1536443,53.1436503
England,236,Charles,Emmott,NA,NA,"Shipley, Bradford, UK",FALSE,Halfback,England v Wales,Blackheath,1892-01-02,1,1,0,0,0,0,0,0,0,1,0,0,1,-1.776978,53.835927
England,237,George,Hubbard,1867-11-23,FALSE,"Benares, UK",FALSE,Three-quarters,England v Wales,Blackheath,1892-01-02,2,2,0,2,1,0,0,0,0,2,0,0,1,-0.1450789,51.5098466
England,238,William,Nicholl,1868-10-30,FALSE,"Raistrick, Yorks, UK",TRUE,Forward,England v Wales,Blackheath,1892-01-02,2,2,0,2,1,0,0,0,0,2,0,0,1,NA,NA
England,239,James,Pyke,1866-02-08,FALSE,"St Helens, UK",FALSE,Forward,England v Wales,Blackheath,1892-01-02,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.737095,53.456307
England,240,Wardlaw,Thomson,1871-06-27,FALSE,"Inyati, Matabeleland, South Rhodesia",FALSE,Centre,England v Wales,Blackheath,1892-01-02,4,4,0,3,1,0,0,0,0,3,1,0,0.75,28.8678528,-19.6613506
England,241,Abel,Ashworth,NA,NA,"Ashton, UK",FALSE,Forward,England v Ireland,Manchester,1892-02-06,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.0961077,53.4876815
England,242,Samuel,Houghton,1870-08-16,FALSE,"Runcorn, UK",FALSE,Fullback,England v Ireland,Manchester,1892-02-06,2,2,0,0,0,0,0,0,0,2,0,0,1,-2.729673,53.342078
England,243,James,Marsh,1866-01-01,TRUE,Not Available,FALSE,Three-quarters,Scotland v Wales,Edinburgh,1889-02-02,3,3,0,0,0,0,0,0,0,3,0,0,1,NA,NA
England,244,Ernest,Taylor,1869-02-20,FALSE,"Newcastle-upon-Tyne, UK",FALSE,Halfback,England v Ireland,Manchester,1892-02-06,14,14,0,15,2,3,0,0,1,7,7,0,0.5,-1.61778,54.978252
England,245,Harry,Bradshaw,1868-04-17,FALSE,"Bramley, Leeds, UK",FALSE,Forward,Scotland v England,Edinburgh,1892-03-05,7,7,0,5,2,0,0,0,0,3,4,0,0.42857142857142855,-1.6345655,53.8153421
England,246,Thomas,Coop,1863-03-10,FALSE,"Tottington, Lancs, UK",FALSE,Fullback,Scotland v England,Edinburgh,1892-03-05,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.342527,53.616189
England,247,Harry,Varley,1867-11-25,FALSE,"Cleckheaton, Yorks, UK",FALSE,Scrum-half,Scotland v England,Edinburgh,1892-03-05,1,1,0,0,0,0,0,0,0,1,0,0,1,-1.707525,53.723048
England,248,Tom,Broadley,1871-08-18,FALSE,"Bingley, UK",FALSE,Forward,Wales v England,Cardiff,1893-01-07,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,-1.833781,53.847389
England,249,Robert de,Winton,1868-09-09,FALSE,"Hay, UK",FALSE,Halfback,Wales v England,Cardiff,1893-01-07,1,1,0,0,0,0,0,0,0,0,1,0,0,-94.7953586,38.9332555
England,250,Edwin,Field,1871-12-16,FALSE,"Hampstead, UK",FALSE,Fullback,Wales v England,Cardiff,1893-01-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-0.1761749,51.5556461
England,251,John,Greenwell,1864-08-10,FALSE,"Cullercoats, UK",FALSE,Forward,Wales v England,Cardiff,1893-01-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-1.4338085,55.0367776
England,252,Frederick,Lohden,1871-06-13,FALSE,"Hartlepool, UK",FALSE,Forward,Wales v England,Cardiff,1893-01-07,1,1,0,2,1,0,0,0,0,0,1,0,0,-1.212926,54.691745
England,253,Howard,Marshall,1870-12-20,FALSE,"Sunderland, UK",FALSE,Halfback,South Africa v Great Britain,Kimberley,1891-08-29,3,3,0,6,3,0,0,0,0,2,1,0,0.6666666666666666,-1.383801,54.906869
England,254,Philip,Maud,1870-08-08,FALSE,"Sudbury, UK",FALSE,Forward,Wales v England,Cardiff,1893-01-07,2,2,0,0,0,0,0,0,0,1,1,0,0.5,0.726706,52.041047
England,255,Horace,Duckett,1867-10-11,FALSE,"Thornton, Bradford, UK",FALSE,Halfback,Ireland v England,Lansdowne Road,1893-02-04,2,2,0,0,0,0,0,0,0,1,1,0,0.5,-1.848581,53.79166499999999
England,256,Thomas,Nicholson,NA,NA,"date unknown, UK",FALSE,Three-quarters,Ireland v England,Lansdowne Road,1893-02-04,1,1,0,0,0,0,0,0,0,1,0,0,1,-72.9309056,41.3079083
England,257,Frederic,Jones,NA,NA,"Birkenhead, UK",FALSE,Three-quarters,England v Scotland,Leeds,1893-03-04,1,1,0,0,0,0,0,0,0,0,1,0,0,-3.023009,53.38999099999999
England,258,John,Robinson,1872-06-28,FALSE,"Burton-on-Trent, UK",FALSE,Forward,England v Scotland,Leeds,1893-03-04,4,4,0,3,1,0,0,0,0,2,2,0,0.5,-1.6371359,52.81402809999999
England,259,Buster,Soane,1865-09-12,FALSE,"Bath, UK",FALSE,Forward,England v Scotland,Leeds,1893-03-04,4,4,0,0,0,0,0,0,0,1,3,0,0.25,-2.3590167,51.3810641
England,260,Cyril,Wells,1871-03-21,FALSE,"St Pancras, London, UK",FALSE,Halfback,England v Scotland,Leeds,1893-03-04,6,6,0,0,0,0,0,0,0,2,4,0,0.3333333333333333,-0.1252123,51.52644050000001
