cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country
573,Peter,Evans,1928-06-20,FALSE,"Llanelly, UK",FALSE,Flanker,Wales v England,Swansea,1951-01-20,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
574,Allen,Forward,1921-06-04,FALSE,"Cwmavon, Monmouth, UK",FALSE,Flanker,Scotland v Wales,Murrayfield,1951-02-03,6,6,0,0,0,0,0,0,0,4,2,0,0.6666666666666666,Wales
575,Ben,Edwards,1923-05-29,FALSE,"Sudbrook, UK",FALSE,Lock,Wales v Ireland,Cardiff,1951-03-10,1,1,0,3,0,0,1,0,0,0,0,1,0,Wales
576,Cliff,Morgan,1930-04-07,FALSE,"Trebanog, UK",FALSE,Fly-half,Wales v Ireland,Cardiff,1951-03-10,33,33,0,12,4,0,0,0,0,21,10,2,0.6363636363636364,Wales
577,Haydn,Morris,1928-07-14,FALSE,"Mountain Ash, UK",FALSE,Wing,France v Wales,Colombes,1951-04-07,3,3,0,6,2,0,0,0,0,2,1,0,0.6666666666666666,Wales
578,Billy,Williams,1929-11-19,FALSE,"Gower, UK",FALSE,Prop,France v Wales,Colombes,1951-04-07,26,26,0,3,1,0,0,0,0,18,8,0,0.6923076923076923,Wales
579,Len,Blythe,1920-11-20,FALSE,"Swansea, UK",FALSE,Flanker,Wales v South Africa,Cardiff,1951-12-22,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
580,Alun,Thomas,1926-02-03,FALSE,"Cwmavon, Glamorgan, UK",FALSE,Centre,England v Wales,Twickenham,1952-01-19,13,13,0,6,1,0,0,1,0,11,2,0,0.8461538461538461,Wales
581,Billy,Williams,1921-09-09,FALSE,"Talywain, UK",FALSE,Scrum-half,Ireland v Wales,Lansdowne Road,1952-03-08,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
582,Horace,Phillips,1928-08-24,FALSE,"Birchgrove, Swansea, UK",FALSE,Wing,Wales v France,Swansea,1952-03-22,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
583,Geoff,Beckingham,1924-07-29,FALSE,"Barry, UK",FALSE,Hooker,Wales v England,Cardiff,1953-01-17,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales
584,Roy,Burnett,1926-10-06,FALSE,"Abercarn, UK",FALSE,Fly-half,Wales v England,Cardiff,1953-01-17,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
585,Terry,Davies,1932-09-24,FALSE,"Llwynhendy, UK",FALSE,Fullback,Wales v England,Cardiff,1953-01-17,23,23,0,55,0,8,13,0,0,11,11,1,0.4782608695652174,Wales
586,Gareth,Griffiths,1931-11-27,FALSE,"Penygraig, UK",FALSE,Wing,Wales v England,Cardiff,1953-01-17,15,15,0,15,5,0,0,0,0,10,5,0,0.6666666666666666,Wales
587,Dill,Johnson,1923-12-05,FALSE,"Pontarddulais, UK",FALSE,Flanker,Wales v England,Cardiff,1953-01-17,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
588,Sid,Judd,1928-08-14,FALSE,"Cardiff, UK",FALSE,Flanker,Wales v England,Cardiff,1953-01-17,10,10,0,3,1,0,0,0,0,7,3,0,0.7,Wales
589,Courtenay,Meredith,1926-09-23,FALSE,"Hopkinstown, UK",FALSE,Prop,Scotland v Wales,Murrayfield,1953-02-07,18,18,0,3,1,0,0,0,0,11,7,0,0.6111111111111112,Wales
590,Russell,Robins,1932-02-21,FALSE,"Pontypridd, UK",FALSE,No. 8,Scotland v Wales,Murrayfield,1953-02-07,17,17,0,3,1,0,0,0,0,12,5,0,0.7058823529411765,Wales
591,Trevor,Lloyd,1924-09-03,FALSE,"Taibach, UK",FALSE,Scrum-half,Wales v Ireland,Swansea,1953-03-14,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
592,Gwyn,Rowlands,1928-12-19,FALSE,"Berkhamsted, Herts, UK",FALSE,Wing,Wales v New Zealand,Cardiff,1953-12-19,4,4,0,13,1,2,2,0,0,3,1,0,0.75,Wales
593,Glyn,John,1932-02-22,FALSE,"Neath, UK",FALSE,Centre,England v Wales,Twickenham,1954-01-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
594,Viv,Evans,1919-06-14,FALSE,"Skewen, UK",FALSE,Fullback,Ireland v Wales,Lansdowne Road,1954-03-13,3,3,0,25,0,2,7,0,0,3,0,0,1,Wales
595,Leighton,Jenkins,1931-07-01,FALSE,"New Tredegar, UK",FALSE,No. 8,Ireland v Wales,Lansdowne Road,1954-03-13,5,5,0,0,0,0,0,0,0,4,1,0,0.8,Wales
596,Bryn,Meredith,1930-11-21,FALSE,"Cwmbran, UK",FALSE,Hooker,Ireland v Wales,Lansdowne Road,1954-03-13,42,42,0,12,4,0,0,0,0,22,16,4,0.5238095238095238,Wales
597,Brian,Sparks,1931-06-23,FALSE,"Llanharan, UK",FALSE,Flanker,Ireland v Wales,Lansdowne Road,1954-03-13,7,7,0,0,0,0,0,0,0,5,2,0,0.7142857142857143,Wales
598,Denzil,Thomas,1929-04-21,FALSE,"Llandyfriog, UK",FALSE,Centre,Ireland v Wales,Lansdowne Road,1954-03-13,1,1,0,3,0,0,0,1,0,1,0,0,1,Wales
599,Rhys,Williams,1930-07-14,FALSE,"Cwmllynfell, UK",FALSE,Lock,Ireland v Wales,Lansdowne Road,1954-03-13,33,33,0,3,1,0,0,0,0,19,13,1,0.5757575757575758,Wales
600,Len,Davies,1930-12-29,FALSE,"Bynea, UK",FALSE,Flanker,Wales v France,Cardiff,1954-03-27,3,3,0,0,0,0,0,0,0,3,0,0,1,Wales
601,Ray,Williams,1927-11-13,FALSE,"Felinfoel, UK",FALSE,Wing,Wales v Scotland,Swansea,1954-04-10,3,3,0,3,1,0,0,0,0,3,0,0,1,Wales
602,Glyn,Davies,1927-11-29,FALSE,"Cefn Fforest, UK",FALSE,Flanker,Wales v England,Cardiff,1955-01-22,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
603,Arthur,Edwards,1927-10-07,FALSE,"Bynea, UK",FALSE,Fullback,Wales v England,Cardiff,1955-01-22,2,2,0,3,0,0,1,0,0,1,1,0,0.5,Wales
604,Gordon,Wells,1928-10-25,FALSE,"Ynyshir, UK",FALSE,Centre,Wales v England,Cardiff,1955-01-22,7,7,0,3,1,0,0,0,0,5,1,1,0.7142857142857143,Wales
605,Garfield,Owen,1932-03-20,FALSE,"Llanharan, UK",FALSE,Fullback,Wales v Ireland,Cardiff,1955-03-12,6,6,0,26,0,7,4,0,0,5,1,0,0.8333333333333334,Wales
606,Derek,Williams,1924-11-24,FALSE,"Cardiff, UK",FALSE,Flanker,France v Wales,Colombes,1955-03-26,2,2,0,3,1,0,0,0,0,2,0,0,1,Wales
607,Onllwyn,Brace,1932-11-16,FALSE,"Pontarddulais, UK",FALSE,Scrum-half,England v Wales,Twickenham,1956-01-21,9,9,0,3,1,0,0,0,0,6,3,0,0.6666666666666666,Wales
608,Cowboy,Davies,1929-12-30,FALSE,"Bancyfelin, UK",FALSE,Wing,England v Wales,Twickenham,1956-01-21,3,3,0,6,2,0,0,0,0,2,1,0,0.6666666666666666,Wales
609,Harry,Morgan,1930-06-16,FALSE,"Goytre, Pontypool, UK",FALSE,Centre,England v Wales,Twickenham,1956-01-21,4,4,0,3,1,0,0,0,0,3,1,0,0.75,Wales
610,Ray,Prosser,1927-03-02,FALSE,"Pontypool, UK",FALSE,Prop,Wales v Scotland,Cardiff,1956-02-04,23,23,0,3,1,0,0,0,0,13,9,1,0.5652173913043478,Wales
611,Rex,Richards,1934-02-04,FALSE,"Newport, UK",FALSE,Prop,Wales v France,Cardiff,1956-03-24,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
612,Geoff,Whitson,1930-12-04,FALSE,"Newport, UK",FALSE,Flanker,Wales v France,Cardiff,1956-03-24,3,3,0,0,0,0,0,0,0,3,0,0,1,Wales
613,Geoff,Howells,1929-10-29,FALSE,"Loughor, UK",FALSE,Wing,Wales v England,Cardiff,1957-01-19,4,4,0,3,1,0,0,0,0,2,2,0,0.5,Wales
614,Keith,Maddocks,1927-06-16,FALSE,"Resolven, UK",FALSE,Wing,Wales v England,Cardiff,1957-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
615,Rory,O'Connor,1932-09-14,FALSE,"Neath, UK",FALSE,Flanker,Wales v England,Cardiff,1957-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
616,Robin,Davies,1934-01-12,FALSE,"Battersea, UK",FALSE,Flanker,Scotland v Wales,Murrayfield,1957-02-02,6,6,0,3,1,0,0,0,0,3,2,1,0.5,Wales
617,Lloyd,Williams,1933-10-19,FALSE,"Taff's Well, UK",FALSE,Scrum-half,Scotland v Wales,Murrayfield,1957-02-02,13,13,0,0,0,0,0,0,0,6,5,2,0.46153846153846156,Wales
618,Cyril,Davies,1936-11-21,FALSE,"Ammanford, UK",FALSE,Centre,Wales v Ireland,Cardiff,1957-03-09,7,7,0,0,0,0,0,0,0,5,1,1,0.7142857142857143,Wales
619,John,Faull,1933-06-30,FALSE,"Mumbles, UK",FALSE,No. 8,Wales v Ireland,Cardiff,1957-03-09,16,16,0,8,1,1,1,0,0,9,6,1,0.5625,Wales
620,Henry,Morgan,1932-12-22,FALSE,"Carmarthen, UK",FALSE,Prop,Wales v Ireland,Cardiff,1957-03-09,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
621,Graham,Powell,1932-11-17,FALSE,"Ebbw Vale, UK",FALSE,Centre,Wales v Ireland,Cardiff,1957-03-09,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
622,John,Collins,1931-01-16,FALSE,"Aberavon, UK",FALSE,Wing,Wales v Australia,Cardiff,1958-01-04,10,10,0,9,3,0,0,0,0,4,5,1,0.4,Wales
623,Don,Devereux,1932-10-18,FALSE,"Neath, UK",FALSE,Prop,Wales v Australia,Cardiff,1958-01-04,3,3,0,0,0,0,0,0,0,2,0,1,0.6666666666666666,Wales
624,Wynne,Evans,1926-08-13,FALSE,"Llandybie, UK",FALSE,Scrum-half,Wales v Australia,Cardiff,1958-01-04,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
625,Roddy,Evans,1934-12-19,FALSE,"Cardiff, UK",FALSE,Lock,Wales v Australia,Cardiff,1958-01-04,17,17,0,0,0,0,0,0,0,6,8,3,0.35294117647058826,Wales
626,Carwyn,James,1929-11-02,FALSE,"Cefneithin, UK",FALSE,Centre,Wales v Australia,Cardiff,1958-01-04,2,2,0,3,0,0,0,1,0,1,1,0,0.5,Wales
627,Haydn,Morgan,1936-07-30,FALSE,"Oakdale, UK",FALSE,Flanker,England v Wales,Twickenham,1958-01-18,31,31,0,9,3,0,0,0,0,14,14,3,0.45161290322580644,Wales
628,John,Evans,1926-06-30,FALSE,"Mountain Ash, UK",FALSE,Prop,Ireland v Wales,Lansdowne Road,1958-03-15,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
629,Howard,Nicholls,1931-02-02,FALSE,"Maesteg, UK",FALSE,Wing,Ireland v Wales,Lansdowne Road,1958-03-15,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
630,Alun,Priday,1933-01-23,FALSE,"Whitchurch, Cardiff, UK",FALSE,Fullback,Ireland v Wales,Lansdowne Road,1958-03-15,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
631,Cyril,Roberts,1930-12-19,FALSE,"Neath, UK",FALSE,Wing,Ireland v Wales,Lansdowne Road,1958-03-15,2,2,0,3,1,0,0,0,0,1,1,0,0.5,Wales
632,Cliff,Ashton,1932-12-17,FALSE,"Cwmavon, UK",FALSE,Fly-half,Wales v England,Cardiff,1959-01-17,7,7,0,3,1,0,0,0,0,4,2,1,0.5714285714285714,Wales
633,Dewi,Bebb,1938-03-07,FALSE,"Bangor, UK",FALSE,Wing,Wales v England,Cardiff,1959-01-17,42,42,0,36,12,0,0,0,0,15,23,4,0.35714285714285715,Wales
634,Haydn,Davies,1935-11-21,FALSE,"Cowbridge, UK",FALSE,Centre,Wales v England,Cardiff,1959-01-17,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
635,Ian,Ford,1929-06-06,FALSE,"Cardiff, UK",FALSE,Lock,Wales v England,Cardiff,1959-01-17,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
636,John,Leleu,1935-11-13,FALSE,"Bristol, UK",FALSE,Flanker,Wales v England,Cardiff,1959-01-17,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales
637,Derrick,Main,1931-11-29,FALSE,Abbassia,FALSE,Prop,Wales v England,Cardiff,1959-01-17,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales
638,Malcolm,Price,1937-12-08,FALSE,"Pontypool, UK",FALSE,Centre,Wales v England,Cardiff,1959-01-17,14,14,0,18,6,0,0,0,0,6,7,1,0.42857142857142855,Wales
639,Danny,Harris,1937-05-27,FALSE,"Penygraig, UK",FALSE,Lock,Wales v Ireland,Cardiff,1959-03-14,8,8,0,0,0,0,0,0,0,4,4,0,0.5,Wales
640,Glyn,Davidge,1933-12-31,FALSE,"Newport, UK",FALSE,Flanker,France v Wales,Colombes,1959-04-04,9,9,0,0,0,0,0,0,0,5,4,0,0.5555555555555556,Wales
641,Jack,Hurrell,1933-08-17,FALSE,"Cwmcarn, UK",FALSE,Centre,France v Wales,Colombes,1959-04-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
642,Billy,Watkins,1933-03-22,FALSE,"Newbridge, UK",FALSE,Scrum-half,France v Wales,Colombes,1959-04-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
643,Brian,Cresswell,1934-11-09,FALSE,"Newport, UK",FALSE,Flanker,England v Wales,Twickenham,1960-01-16,4,4,0,6,2,0,0,0,0,2,2,0,0.5,Wales
644,Len,Cunningham,1931-07-03,FALSE,"Port Talbot, UK",FALSE,Prop,England v Wales,Twickenham,1960-01-16,14,14,0,0,0,0,0,0,0,5,5,4,0.35714285714285715,Wales
645,Colin,Evans,1936-11-20,FALSE,"Blaenavon, UK",FALSE,Scrum-half,England v Wales,Twickenham,1960-01-16,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
646,Gareth,Payne,1935-09-08,FALSE,"Trelewis, UK",FALSE,Lock,England v Wales,Twickenham,1960-01-16,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
647,Geoff,Windsor-Lewis,1936-04-07,FALSE,"Cambridge, UK",FALSE,Centre,England v Wales,Twickenham,1960-01-16,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
648,Fenton,Coles,1937-09-14,FALSE,"Blaenavon, UK",FALSE,Wing,Wales v Scotland,Cardiff,1960-02-06,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
649,Norman,Morgan,1935-03-26,FALSE,"Llanhilleth, UK",FALSE,Fullback,Wales v Scotland,Cardiff,1960-02-06,3,3,0,14,0,4,2,0,0,2,1,0,0.6666666666666666,Wales
650,Norman,Gale,1939-07-24,FALSE,"Gorseinon, UK",FALSE,Hooker,Ireland v Wales,Lansdowne Road,1960-03-12,25,24,1,6,1,0,1,0,0,12,10,3,0.48,Wales
651,Brian,Jones,1935-05-10,FALSE,"Cwmcarn, UK",FALSE,Centre,Ireland v Wales,Lansdowne Road,1960-03-12,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
652,Bryan,Richards,1932-11-23,FALSE,"Skewen, UK",FALSE,Fly-half,Wales v France,Cardiff,1960-03-26,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
653,Denis,Evans,1936-03-19,FALSE,"Scunthorpe, Lancs, UK",FALSE,Wing,Wales v South Africa,Cardiff,1960-12-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
654,Kingsley,Jones,1935-08-05,FALSE,"Pontypridd, UK",FALSE,Prop,Wales v South Africa,Cardiff,1960-12-03,14,14,0,0,0,0,0,0,0,4,8,2,0.2857142857142857,Wales
655,David,Nash,1939-07-15,FALSE,"Markham, Monmouth, UK",FALSE,No. 8,Wales v South Africa,Cardiff,1960-12-03,6,6,0,0,0,0,0,0,0,3,3,0,0.5,Wales
656,Tony,O'Connor,1934-04-24,FALSE,"Neath, UK",FALSE,Scrum-half,Wales v South Africa,Cardiff,1960-12-03,5,5,0,0,0,0,0,0,0,2,2,1,0.4,Wales
657,Ken,Richards,1934-01-29,FALSE,"Sarn, UK",FALSE,Fly-half,Wales v South Africa,Cardiff,1960-12-03,5,5,0,9,1,0,2,0,0,2,3,0,0.4,Wales
658,Meirion,Roberts,1934-09-11,FALSE,"Abergwyngregin, UK",FALSE,Centre,Wales v South Africa,Cardiff,1960-12-03,8,8,0,0,0,0,0,0,0,3,5,0,0.375,Wales
659,Phil,Morgan,1937-12-21,FALSE,"Hereford, UK",FALSE,Prop,Wales v England,Cardiff,1961-01-21,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales
660,Peter,Rees,1937-10-14,FALSE,"E Glamorgan, UK",FALSE,Wing,Wales v England,Cardiff,1961-01-21,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Wales
661,Gordon,Britton,1939-09-10,FALSE,"Risca, UK",FALSE,Centre,Scotland v Wales,Murrayfield,1961-02-11,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
662,Brian,Price,1937-10-30,FALSE,"Deri, UK",FALSE,Lock,Wales v Ireland,Cardiff,1961-03-11,36,36,0,0,0,0,0,0,0,16,16,4,0.4444444444444444,Wales
663,Dave,Thomas,1941-04-29,FALSE,"Pontrhydyfen, UK",FALSE,Centre,Wales v Ireland,Cardiff,1961-03-11,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales
664,Haydn,Mainwaring,1933-06-10,FALSE,"Swansea, UK",FALSE,Centre,France v Wales,Colombes,1961-03-25,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
665,Alun,Pask,1937-09-10,FALSE,"Blackwood, UK",FALSE,No. 8,France v Wales,Colombes,1961-03-25,34,34,0,6,2,0,0,0,0,12,17,5,0.35294117647058826,Wales
666,Billy,Thomas,1933-09-01,FALSE,"Bargoed, UK",FALSE,Hooker,France v Wales,Colombes,1961-03-25,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales
667,Kel,Coslett,1942-01-14,FALSE,"Bynea, UK",FALSE,Fullback,England v Wales,Twickenham,1962-01-20,3,3,0,3,0,0,1,0,0,1,1,1,0.3333333333333333,Wales
668,Ken,Jones,1941-08-07,FALSE,"Cross Hands, UK",FALSE,Centre,England v Wales,Twickenham,1962-01-20,20,20,0,15,5,0,0,0,0,7,9,4,0.35,Wales
669,Robert,Morgan,1941-08-29,FALSE,"Pontyberem, UK",FALSE,Wing,England v Wales,Twickenham,1962-01-20,9,9,0,0,0,0,0,0,0,2,5,2,0.2222222222222222,Wales
670,Alan,Rees,1938-02-17,FALSE,"Port Talbot, UK",FALSE,Fly-half,England v Wales,Twickenham,1962-01-20,3,3,0,3,0,0,0,1,0,1,1,1,0.3333333333333333,Wales
671,Des,Greenslade,1933-01-11,FALSE,"Cwmcarn, UK",FALSE,Prop,Wales v Scotland,Cardiff,1962-02-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
672,Keith,Rowlands,1936-02-07,FALSE,"Brithdir, UK",FALSE,Lock,Wales v France,Cardiff,1962-03-24,8,8,0,3,1,0,0,0,0,2,4,2,0.25,Wales
673,Brian,Davies,1941-07-07,FALSE,"Weston-super-Mare, UK",FALSE,Centre,Ireland v Wales,Lansdowne Road,1962-11-17,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Wales
674,John,Davies,1941-02-20,FALSE,"Neath, UK",FALSE,Flanker,Ireland v Wales,Lansdowne Road,1962-11-17,1,1,0,0,0,0,0,0,0,0,0,1,0,Wales
675,Grahame,Hodgson,1936-12-01,FALSE,"Ogmore Vale, UK",FALSE,Fullback,Ireland v Wales,Lansdowne Road,1962-11-17,15,15,0,12,0,0,4,0,0,5,7,3,0.3333333333333333,Wales
676,John,Warlow,1939-02-13,FALSE,"Dafen, UK",FALSE,Prop,Ireland v Wales,Lansdowne Road,1962-11-17,1,1,0,0,0,0,0,0,0,0,0,1,0,Wales
677,David,Hayward,1934-03-01,FALSE,"Crumlin, UK",FALSE,Flanker,Wales v England,Cardiff,1963-01-19,6,6,0,3,1,0,0,0,0,2,3,1,0.3333333333333333,Wales
678,Roger,Michaelson,1941-03-31,FALSE,"Porthcawl, UK",FALSE,No. 8,Wales v England,Cardiff,1963-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
679,Clive,Rowlands,1938-05-14,FALSE,"Ystradgynlais, UK",FALSE,Scrum-half,Wales v England,Cardiff,1963-01-19,14,14,0,3,0,0,0,1,0,6,6,2,0.42857142857142855,Wales
680,Brian,Thomas,1940-05-18,FALSE,"Pontwalby, UK",FALSE,Lock,Wales v England,Cardiff,1963-01-19,21,21,0,3,1,0,0,0,0,9,9,3,0.42857142857142855,Wales
681,David,Watkins,1942-03-05,FALSE,"Christchurch, Caerleo, UK",FALSE,Fly-half,Wales v England,Cardiff,1963-01-19,27,27,0,27,4,0,0,5,0,12,13,2,0.4444444444444444,Wales
682,Denzel,Williams,1938-10-17,FALSE,"Trefil, UK",FALSE,Prop,Wales v England,Cardiff,1963-01-19,41,41,0,3,1,0,0,0,0,21,15,5,0.5121951219512195,Wales
683,Ron,Evans,1941-11-06,FALSE,"Bridgend, UK",FALSE,Centre,Scotland v Wales,Murrayfield,1963-02-02,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales
684,Graham,Jones,1933-11-24,FALSE,"Garndiffaith, UK",FALSE,Flanker,Scotland v Wales,Murrayfield,1963-02-02,3,3,0,3,1,0,0,0,0,1,2,0,0.3333333333333333,Wales
685,Bill,Morris,1940-05-21,FALSE,"Borth, UK",FALSE,Wing,Scotland v Wales,Murrayfield,1963-02-02,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales
686,Howie,Norris,1934-06-11,FALSE,"Porth, UK",FALSE,Prop,France v Wales,Colombes,1963-03-23,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Wales
687,Alan,Thomas,1940-04-16,FALSE,"Beckenham, Kent, UK",FALSE,Flanker,Wales v New Zealand,Cardiff,1963-12-21,2,2,0,0,0,0,0,0,0,0,1,1,0,Wales
688,Dick,Uzzell,1942-03-28,FALSE,"Deri, Bargoed, UK",FALSE,Centre,Wales v New Zealand,Cardiff,1963-12-21,5,5,0,0,0,0,0,0,0,3,2,0,0.6,Wales
689,Keith,Bradshaw,1939-04-07,FALSE,"Cefn Cribbwr, UK",FALSE,Centre,England v Wales,Twickenham,1964-01-18,9,9,0,36,1,6,7,0,0,5,2,2,0.5555555555555556,Wales
690,John,Mantle,1942-03-13,FALSE,"Cardiff, UK",FALSE,No. 8,England v Wales,Twickenham,1964-01-18,2,2,0,0,0,0,0,0,0,0,1,1,0,Wales
691,David,Weaver,1942-01-08,FALSE,"Glynneath, UK",FALSE,Wing,England v Wales,Twickenham,1964-01-18,1,1,0,0,0,0,0,0,0,0,0,1,0,Wales
692,Gareth,Prothero,1941-12-07,FALSE,"Beddau, UK",FALSE,Flanker,Wales v Scotland,Cardiff,1964-02-01,11,11,0,3,1,0,0,0,0,8,2,1,0.7272727272727273,Wales
693,Stuart,Watkins,1941-06-05,FALSE,"Newport, UK",FALSE,Wing,Wales v Scotland,Cardiff,1964-02-01,29,29,0,27,9,0,0,0,0,16,10,3,0.5517241379310345,Wales
694,John,Dawes,1940-06-29,FALSE,"Chapel of Ease, Aberc, UK",FALSE,Centre,Ireland v Wales,Lansdowne Road,1964-03-07,26,26,0,12,4,0,0,0,0,15,8,3,0.5769230769230769,Wales
695,Terry,Price,1945-07-16,FALSE,"Hendy, UK",FALSE,Fullback,Wales v England,Cardiff,1965-01-16,8,8,0,45,0,9,8,1,0,4,4,0,0.5,Wales
696,Ron,Waldron,1933-12-14,FALSE,"Neath Abbey, UK",FALSE,Prop,Wales v England,Cardiff,1965-01-16,4,4,0,0,0,0,0,0,0,3,1,0,0.75,Wales
697,Bill,Morris,1941-06-16,FALSE,"Melbourne, VIC, Australia",FALSE,Lock,Scotland v Wales,Murrayfield,1965-02-06,2,2,0,0,0,0,0,0,0,2,0,0,1,Wales
698,Lyn,Davies,1940-02-02,FALSE,"Blaengarw, UK",FALSE,Wing,England v Wales,Twickenham,1966-01-15,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales
699,Allan,Lewis,1942-10-07,FALSE,"Pontypool, UK",FALSE,Scrum-half,England v Wales,Twickenham,1966-01-15,9,9,0,0,0,0,0,0,0,3,6,0,0.3333333333333333,Wales
700,John,Lloyd,1943-03-29,FALSE,"Pontycymmer, UK",FALSE,Prop,England v Wales,Twickenham,1966-01-15,24,24,0,0,0,0,0,0,0,14,9,1,0.5833333333333334,Wales
701,Ken,Braddock,1938-08-28,FALSE,"Treowen, UK",FALSE,Flanker,Wales v Australia,Cardiff,1966-12-03,3,3,0,0,0,0,0,0,0,0,3,0,0,Wales
702,Gerald,Davies,1945-02-07,FALSE,"Llansaint, UK",FALSE,Wing,Wales v Australia,Cardiff,1966-12-03,51,51,0,81,23,0,0,0,0,31,16,4,0.6078431372549019,Wales
703,Barry,John,1945-01-06,FALSE,"Cefneithin, UK",FALSE,Fly-half,Wales v Australia,Cardiff,1966-12-03,30,30,0,120,6,9,18,10,0,16,10,4,0.5333333333333333,Wales
704,Delme,Thomas,1942-09-12,FALSE,"Bancyfelin, UK",FALSE,Lock,New Zealand v British and Irish Lions,Wellington,1966-08-06,32,30,2,0,0,0,0,0,0,16,14,2,0.5,Wales
705,Billy,Hullin,1942-01-02,FALSE,"Loughor, UK",FALSE,Scrum-half,Scotland v Wales,Murrayfield,1967-02-04,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales
706,Billy,Mainwaring,1941-01-24,FALSE,"Port Talbot, UK",FALSE,Lock,Scotland v Wales,Murrayfield,1967-02-04,6,6,0,0,0,0,0,0,0,1,4,1,0.16666666666666666,Wales
707,John,O'Shea,1940-06-02,FALSE,"Weston-super-Mare, UK",FALSE,Prop,Scotland v Wales,Murrayfield,1967-02-04,6,6,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,Wales
708,Billy,Raybould,1944-03-06,FALSE,"Cardiff, UK",FALSE,Centre,Scotland v Wales,Murrayfield,1967-02-04,11,10,1,3,0,0,0,1,0,3,7,1,0.2727272727272727,Wales
709,Brian,Rees,1942-08-28,FALSE,"Neath, UK",FALSE,Hooker,Scotland v Wales,Murrayfield,1967-02-04,3,3,0,0,0,0,0,0,0,0,3,0,0,Wales
710,John,Taylor,1945-07-21,FALSE,"Watford, Herts, UK",FALSE,Flanker,Scotland v Wales,Murrayfield,1967-02-04,30,30,0,25,4,3,2,0,0,17,11,2,0.5666666666666667,Wales
711,Gareth,Edwards,1947-07-12,FALSE,"Glanaman, UK",FALSE,Scrum-half,France v Wales,Colombes,1967-04-01,63,63,0,91,20,2,1,4,0,40,15,8,0.6349206349206349,Wales
712,Ron,Jones,1943-02-24,FALSE,"Neath, UK",FALSE,No. 8,France v Wales,Colombes,1967-04-01,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Wales
713,Dai,Morris,1941-11-11,FALSE,"Rhigos, UK",FALSE,Flanker,France v Wales,Colombes,1967-04-01,34,34,0,19,6,0,0,0,0,20,9,5,0.5882352941176471,Wales
